ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03194	cosine	8.0	4.0	2.0	0.0	0.9574271077404918	22.0	8.0	1.493193972	-1.4549433	2.948137272	-1.02629014615	-0.799020651948	0.42766860172384985	0.02646218884554873	0.23815969960993857
BBA_03195	cosine	8.0	2.0	6.0	8.333339573951548e-11	0.9574271077087542	12.0	24.0	1.718121179	-1.504883976	3.223005155	-1.14169677291	-1.81982336172	0.16448792373994225	0.22830592549268558	2.0547533294341704
BBA_03196	cosine	8.0	4.0	8.0	0.0	0.9574271079182423	12.0	24.0	2.320946532	-1.455238462	3.776184994	-1.59489086676	-1.04524136476	0.13400504203456162	0.27209855448987996	2.4488869904089197
BBA_03197	cosine	8.0	8.0	6.0	-8.333335873208132e-11	0.9574271076816011	12.0	24.0	2.028191534	-1.636657315	3.664848849	-1.2392279773	-2.15168964487	0.10050378152592121	0.3246054073583539	2.921448666225185
BBA_03198	cosine	8.0	8.0	2.0	3.700743415417188e-17	0.9574271078215075	24.0	8.0	1.474198265	-2.085305358	3.559503623	-0.706945992032	-2.40158768458	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03199	cosine	8.0	4.0	6.0	1.850371707708594e-17	0.9574271077636913	2.0	8.0	1.252235747	-1.25312154	2.505357287	-0.999293130816	-0.68949890527	0.28109134757052273	0.10165816249123888	0.91492346242115
BBA_03200	cosine	8.0	4.0	8.0	-8.333334022836425e-11	0.9574271078784672	4.0	10.0	1.372948059	-1.435043613	2.807991672	-0.956729152036	-0.746118690294	0.13400504203456162	0.27209855448987996	2.4488869904089197
BBA_03201	cosine	8.0	2.0	8.0	0.0	0.9574271078443292	12.0	24.0	1.355414695	-1.506006781	2.861421476	-0.90000570522	-1.81925868085	0.36851386559504445	0.04767616394306396	0.42908547548757564
BBA_03202	cosine	8.0	0.0	4.0	8.333324770977886e-11	0.9574271077351103	12.0	24.0	1.81533164	-1.624737012	3.440068652	-1.11730798683	-1.34056685555	0.09869275424396534	0.3275593850007441	2.948034465006697
BBA_03203	cosine	8.0	4.0	6.0	-3.3333335166159844e-10	0.9574271079946503	20.0	2.0	3.175426481	-0.288675135	3.464101616	-10.9999999861	1.0	0.36927447293799814	0.0473353643123284	0.42601827881095555
